evidence_label,evidence,claim
NOT_ENOUGH_INFO,"They all put a price on pollution (for example, see carbon price), and so provide an economic incentive to reduce pollution beginning with the lowest-cost opportunities.","U.S. Sen. Ron Johnson ""led the fight to let polluters release unlimited amounts of carbon pollution and took nearly $225,000 from polluters."""
REFUTES,"Global annual mean CO 2 concentration has increased by more than 45% since the start of the Industrial Revolution, from 280 ppm during the 10,000 years up to the mid-18th century to 415 ppm as of May 2019.","Over the past 250 years, humans have added just one part of CO2 in 10,000 to the atmosphere."
NOT_ENOUGH_INFO,The trigger for these mass extinctions appears to be a warming of the ocean caused by a rise of carbon dioxide levels to about 1000 parts per million.,The warming causes the oceans to release CO2.
NOT_ENOUGH_INFO,Climate engineering (sometimes called geoengineering or climate intervention) is the deliberate modification of the climate.,[…]You can think of global warming as one type of climate change.
NOT_ENOUGH_INFO,"Increased concentrations of gases such as CO 2 (~20%), ozone and N 2O are external forcing on the other hand.","""While major green house gas  H2O substantially warms the Earth, minor green house gases such as CO2  have little effect...."
NOT_ENOUGH_INFO,"However, the long-term trend is for the plant life on land to die off altogether as most of the remaining carbon in the atmosphere becomes sequestered in the Earth.","Ice cap is disappearing far more rapidly than previously estimated, and is part of a long-term trend, new research shows"
NOT_ENOUGH_INFO,"This strategy involved energy and climate policy including the so-called 20/20/20 targets, namely the reduction of carbon dioxide (CO2) emissions by 20%, the increase of renewable energy's market share to 20%, and a 20% increase in energy efficiency.","Australia’s signed a suicide note [with the Paris Accord] yet didn’t seem to notice that China, India, Indonesia and the US did not commit to reducing their large carbon dioxide emissions."
SUPPORTS,The report has also been criticized for inclusion of an erroneous date for the projected demise of the Himalayan glaciers.,IPCC were wrong about Himalayan glaciers
REFUTES,"While the ""heat island"" warming is an important local effect, there is no evidence that it biases trends in the homogenized historical temperature record.",Dropped stations introduce warming bias
NOT_ENOUGH_INFO,"Certain regions, such as central Eurasia, northwestern North America, and (with less confidence) parts of the South Atlantic, exhibit anomalous coolness.","While the Medieval Warm Period saw unusually warm temperatures in some regions, globally the planet was cooler than current conditions."
NOT_ENOUGH_INFO,Tests and adjusted calculations later confirmed that the temperature of the joint was not substantially different from the ambient temperature.,NASA has been adjusting temperatures from the past[...]
NOT_ENOUGH_INFO,"The semi-major axis of Pluto's orbit varies between about 39.3 and 39.6 au with a period of about 19,951 years, corresponding to an orbital period varying between 246 and 249 years.",Neptune's orbit is 164 years so observations (1950 to present day) span less than a third of a Neptunian year.
NOT_ENOUGH_INFO,"The primary driver of this is the ocean, which absorbs anthropogenic CO2 via the so-called solubility pump.","Since rock weathering reduces atmospheric CO2, this again reinforces the scientific fact that CO2 is a strong driver of climate."
NOT_ENOUGH_INFO,"Increases in atmospheric concentrations of CO 2 and other long-lived greenhouse gases such as methane, nitrous oxide and ozone have correspondingly strengthened their absorption and emission of infrared radiation, causing the rise in average global temperature since the mid-20th century.","Increased CO2 makes more water vapor, a greenhouse gas which amplifies warming"
NOT_ENOUGH_INFO,"Since the Industrial Revolution anthropogenic emissions – primarily from use of fossil fuels and deforestation – have rapidly increased its concentration in the atmosphere, leading to global warming.","If we halve the carbon dioxide content of the atmosphere, all life dies."
NOT_ENOUGH_INFO,"In 2002, McIntyre became interested in climate science after a leaflet from the Canadian government warning of the dangers of global warming was delivered to his residence.","Steve McIntyre noticed a strange  discontinuity in US temperature data, occurring around January 2000."
NOT_ENOUGH_INFO,"According to IPCC guidelines, authors should give priority to peer-reviewed sources.","""The IPCC also made false predictions on the Amazon rain forests, referenced to a non peer-reviewed paper produced by an advocacy group working with the WWF."
SUPPORTS,"Plants can grow as much as 50 percent faster in concentrations of 1,000 ppm CO 2 when compared with ambient conditions, though this assumes no change in climate and no limitation on other nutrients.","Not only is there no scientific evidence that CO2 is a pollutant, higher CO2 concentrations actually help ecosystems support more plant and animal life."
NOT_ENOUGH_INFO,"Cumulative anthropogenic (i.e., human-emitted) emissions of CO 2 from fossil fuel use are a major cause of global warming, and give some indication of which countries have contributed most to human-induced climate change.",Those who contribute the least greenhouse gases will be most impacted by climate change.
SUPPORTS,"Permafrost and clathrates degrade on warming, and thus, large releases of methane from these sources may arise as a result of global warming.","Melting permafrost can release not just CO2, but also methane, a much stronger heat-trapping gas."
NOT_ENOUGH_INFO,"Climate model projections summarized in the report indicated that during the 21st century the global surface temperature is likely to rise a further 0.3 to 1.7 °C (0.5 to 3.1 °F) in a moderate scenario, or as much as 2.6 to 4.8 °C (4.7 to 8.6 °F) in an extreme scenario, depending on the rate of future greenhouse gas emissions and on climate feedback effects.",Let’s find out by comparing the actual temperatures since 1979 with what the 32 families of climate models used in the latest U.N. report on climate science predicted they would be.
NOT_ENOUGH_INFO,"It would be cheaper, they say, to wait for the impacts of climate change and then adapt to them"" says writer and environmental activist George Monbiot in an article addressing the supposed economic hazards of addressing climate change.","""Disasters Cost More Than Ever — But Not Because of Climate Change"" (Roger Pielke Jr.)"
NOT_ENOUGH_INFO,This military aerial spraying killed tens of thousands of people with bubonic plague epidemics.,"Higher temperatures, we’re told, will be deadly—killing “thousands to tens of thousands” of Americans"
NOT_ENOUGH_INFO,"If this energy balance is shifted, Earth's surface becomes warmer or cooler, leading to a variety of changes in global climate.",Methane is the only cause of climate change.
NOT_ENOUGH_INFO,"They offered a conclusion that the ""coupling between surface melting and ice-sheet flow provides a mechanism for rapid, large-scale, dynamic responses of ice sheets to climate warming"".",Scientists used to think that ice sheets could take millennia to respond to changing climates
NOT_ENOUGH_INFO,"However, the two other versions make sense over a principal ideal domain R: it suffices to replace ""integer"" by ""element of the domain"" and Z {\displaystyle \mathbb {Z} } by R. These two versions of the theorem are true in this context, because the proofs (except for the first existence proof), are based on Euclid's lemma and Bézout's identity, which are true over every principal domain.","In particular, PMOD alters the data from the Nimbus7/ERB record from 1989 to 1991."
NOT_ENOUGH_INFO,On the eve of the publication of IPCC's Fourth Assessment Report in 2007 another study was published suggesting that temperatures and sea levels have been rising at or above the maximum rates proposed during IPCC's 2001 Third Assessment Report.,"the Intergovernmental Panel on Climate Change is misleading humanity about climate change and sea levels, and that in fact a new solar-driven cooling period is not far off."
SUPPORTS,"The Intergovernmental Panel on Climate Change (IPCC) Fifth Assessment Report concluded, ""It is extremely likely that human influence has been the dominant cause of the observed warming since the mid-20th century"".","The IPCC (2013), USGCRP (2017), and USGCRP (2018) indicate that it is extremely likely that human influence has been the dominant cause of the observed warming since the mid-twentieth century."
NOT_ENOUGH_INFO,Parties associated with the Accord aim to limit the future increase in global mean temperature to below 2 °C.,This could mean the landmark Paris Climate Agreement – which seeks to limit global warming to 2 degrees Celsius (3.6 degrees Fahrenheit) above pre-industrial levels – may not be enough to ward off catastrophe.
NOT_ENOUGH_INFO,The remainder was supplied by nuclear power and renewable energy sources.,"If we got solar energy from ""an area of the Southwestern desert 100 miles on a side, that would be enough, in and of itself, to provide 100 percent of all the electricity needs for the United States of America in a full year."""
REFUTES,The concentration of carbon dioxide in the atmosphere today is much lower than it was when plants emerged onto land during the Ordovician and Silurian periods.,"""...there is the contention by Wolfgang Knorr of the Department of Earth Sciences at the University of Bristol in England that carbon dioxide levels in the atmosphere are about where they were 160 years ago."" (as quoted by Ken Ward Jr.)"
SUPPORTS,"The efforts of Al Gore and other environmental campaigns have focused on the effects of global warming and have managed to increase awareness and concern, but despite these efforts, the number of Americans believing humans are the cause of global warming was holding steady at 61% in 2007, and those believing the popular media was understating the issue remained about 35%.","Focusing on a few suggestive emails, taken out of context, merely serves to distract from the wealth of empirical evidence for man-made global warming."
NOT_ENOUGH_INFO,"An average of 300 mm (12 in) of rainfall occurs during this period, which is about 60 percent of the annual precipitation.",The human contribution can be up to 30 percent or so of the total rainfall coming out of the storm
NOT_ENOUGH_INFO,"""Missing iris effect as a possible cause of muted hydrological change and high climate sensitivity in models"".",Lindzen and Choi find low climate sensitivity
NOT_ENOUGH_INFO,"The CO2 fertiliser effect has been greatly overestimated during Free-Air Carbon dioxide Enrichment (FACE) experiments where results show increased CO2 levels in the atmosphere enhances photosynthesis, reduce transpiration, and increase water use efficiency (WUE).",Plant stomata show higher and more variable CO2 levels.
NOT_ENOUGH_INFO,"Furthermore, as algal blooms die, CO2 is produced, causing a more acidic environment, a process known as acidification.","An area of coastal ecosystems larger than New York City is destroyed every year, removing an important buffer from extreme weather for coastal communities and releasing carbon dioxide into the atmosphere."
NOT_ENOUGH_INFO,"Surface air warming in the 21st century: Best estimate for a ""low scenario"" is 1.8 °C with a likely range of 1.1 to 2.9 °C (3.2 °F with a likely range of 2.0 to 5.2 °F) Best estimate for a ""high scenario"" is 4.0 °C with a likely range of 2.4 to 6.4 °C (7.2 °F with a likely range of 4.3 to 11.5 °F) A temperature rise of about 0.1 °C per decade would be expected for the next two decades, even if greenhouse gas and aerosol concentrations were kept at year 2000 levels.","Fourth Assessment Report (AR4), in which the likely range is given as 2.0°C to 4.5°C, with a best estimate of 3.0°C"" (Pat Michaels)"
NOT_ENOUGH_INFO,"""The Longest Running Title Droughts in Sports"".","""The 30 major droughts of the 20th century were likely natural in all respects; and, hence, they are ""indicative of what could also happen in the future,"" as Narisma"
NOT_ENOUGH_INFO,"In general, since the 2010s, global oil companies do not dispute that climate change exists and is caused by the burning of fossil fuels.",Solar cycles cause global warming.
NOT_ENOUGH_INFO,GHG emissions due to anthropogenic (human) activity are the dominant cause of observed global warming (climate change) since the mid-20th century.,"Based on the increase of solar activity during the twentieth century, it should account for between half to two-thirds of all climate change."
SUPPORTS,"Older estimates say it killed 40–50 million people, while current estimates put the death toll at probably 50 million (less than 3% of the global population), and possibly as high as 100 million (more than 5%).","In Alaska, already, researchers have discovered remnants of the 1918 flu that infected as many as 500 million and killed as many as 100 million”"
NOT_ENOUGH_INFO,"Institute of Biology policy page 'Climate Change' ""there is scientific agreement that the rapid global warming that has occurred in recent years is mostly anthropogenic, ie due to human activity.""",Only very few peer-reviewed papers even go so far as to say that recent warming is chiefly anthropogenic.
REFUTES,The global warming observed over the past 50 years is due primarily to human-induced emissions of heat-trapping gases.,"Scientists are ""questioning the original idea that man-made global warming is what is causing the climate to change. """
SUPPORTS,"In this way, Hume embraced what he called a ""mitigated"" skepticism, while rejecting an ""excessive"" Pyrrhonian skepticism that he saw as both impractical and psychologically impossible.",Royal Society embraces skepticism
NOT_ENOUGH_INFO,"As a result, the Maldives are at high risk of being submerged due to rising sea levels.","Thousands of coral atolls have ""drowned"" in the past when they were unable to grow fast enough to maintain a presence at sea level"
SUPPORTS,"As of 2013, the petition's website states, ""The current list of 31,487 petition signers includes 9,029 PhD; 7,157 MS; 2,586 MD and DVM; and 12,715 BS or equivalent academic degrees.","Over 31,000 scientists signed the OISM Petition Project."
NOT_ENOUGH_INFO,"The tax that was to be implemented would be 2,400 yen ($20.85 in 2005 dollars) per tonne of carbon dioxide emitted from fuels.","Environment Minister Greg Hunt the Coalition's emissions reduction fund, at $13.95 per tonne of carbon, is around 1 per cent of the cost of reducing carbon under the former Labor government's carbon pricing scheme, which he cost $1,300 a tonne."
NOT_ENOUGH_INFO,"In his announcement, Obama stated that the plan includes the first standards on carbon dioxide emissions from power plants ever proposed by the Environmental Protection Agency.",Obama administration's Clean Power Plan would have little or no effect on carbon dioxide emissions.
NOT_ENOUGH_INFO,"Orbital forcing refers to the slow, cyclical changes in the tilt of Earth's axis and shape of its orbit.","When the Earth comes out of an ice age, the warming is not initiated by CO2 but by changes in the Earth's orbit."
NOT_ENOUGH_INFO,"The last continental glaciation ended 10,000 years ago.","And  since the last ice age ended almost exactly 11,500 years ago…"" (Ice Age Now)"
SUPPORTS,"The increase in buoyancy can have a significant atmospheric impact, giving rise to powerful, moisture rich, upward air currents when the air temperature and sea temperature reaches 25 °C or above.","Most of the atmospheric moisture originates in the tropical ocean, and the difference between surface and upper atmospheric temperature determines how much of the moisture rises into the atmosphere."
NOT_ENOUGH_INFO,"As development of the country's caused a decline in forest cover, a reduction in biodiversity was seen in those areas.","And there is a lot of evidence that climate change is diminishing biodiversity, which can be seen in these alpine meadows as well."
REFUTES,"As the water vapor condenses into liquid, latent heat is released, which warms the air, causing it to become less dense than the surrounding, drier air.","The public understand it, in that if  you get a fall evening or spring evening and the sky is clear the heat  will escape and the temperature will drop and you get frost."
SUPPORTS,The maximum rainfall and wind speed from hurricanes and typhoons are likely increasing.,Global warming is increasing the magnitude and frequency of droughts and floods.
NOT_ENOUGH_INFO,"For instance, a 2016 study led by Jim Hansen concluded that based on past climate change data, sea level rise could accelerate exponentially in the coming decades, with a doubling time of 10, 20 or 40 years, respectively, raising the ocean by several meters in 50, 100 or 200 years.","“Sea level rise, which was occurring long before humans could be blamed, has not accelerated and still amounts to only 1 inch every ten years."
SUPPORTS,"Projected annual energy-related CO 2 emissions in 2030 were 40–110% higher than in 2000, with two-thirds of the increase originating in developing countries.","There is no way for us to prevent the world’s CO2 emissions    from doubling by 2100"""
NOT_ENOUGH_INFO,"The environmental effects of different dietary patterns depend on many factors, including the proportion of animal and plant foods consumed and the method of food production.",The effects of enhanced CO2 on terrestrial plants are variable and complex and dependent on numerous factors.
NOT_ENOUGH_INFO,Dryland degradation occurs when the loss of vegetation transforms an ecosystem from being vegetated to being dominated by bare soils.,The research also revealed how large areas of the polar ice caps could collapse and significant changes to ecosystems could see the Sahara Desert become green and the edges of tropical forests turn into fire-dominated savanna.
SUPPORTS,"""End-Cretaceous extinction in Antarctica linked to both Deccan volcanism and meteorite impact via climate change"".",A large number of ancient mass extinction events have been strongly linked to global climate change.
NOT_ENOUGH_INFO,"The combination of a high mutation rate and a horizontal gene transfer ability makes them highly adaptable, and able to survive in new environments, including outer space.","Because current climate change is so rapid, the way species typically adapt (eg - migration) is, in most cases, simply not be possible."
NOT_ENOUGH_INFO,"""Modeling the 5 : 2 Mean-Motion Resonance in the Jupiter-Saturn Planetary System"".","""The solar system oscillates with a 60-year cycle due to the Jupiter/Saturn three-synodic cycle and to a Jupiter/Saturn beat tidal cycle..."
NOT_ENOUGH_INFO,Sea ice melt contributes very slightly to global sea level rise.,“Sea level rise is global.
SUPPORTS,"""special protection and perservation of peat bogs, wetlands, marshlands and mangrove swamps to ensure carbon dioxide is absorbed from the atmosphere.""","An area of coastal ecosystems larger than New York City is destroyed every year, removing an important buffer from extreme weather for coastal communities and releasing carbon dioxide into the atmosphere."
NOT_ENOUGH_INFO,"Ocean acidification is the ongoing decrease in the pH of the Earth's oceans, caused by the uptake of carbon dioxide (CO 2) from the atmosphere.","The current debate on the connection between CO2 emissions and climate change has largely overlooked an independent and equally serious problem, the increasing acidity of our oceans."
NOT_ENOUGH_INFO,"""How polluted is U.S. drinking water?"".",The report […] found that the United States was one of the most pollution-free nations in the world.”
NOT_ENOUGH_INFO,A tide gauge is a device for measuring the change in sea level relative to a vertical datum.,"Using satellite data rather than tide-gauge data that is normally used to measure sea levels allows for more precise estimates of global sea level, since it provides measurements of the open ocean."
SUPPORTS,"Stable isotopes of oxygen (δ18O) and carbon (δ13C) are recorded well in speleothems, giving high-resolution data that can show annual variation in temperature (oxygen isotopes primarily reflect rainfall temperature) and precipitation (carbon isotopes primarily reflect C3/C4 plant composition and plant productivity, but the interpretation is often complicated).",The new research showed that [oxygen isotopes in foraminifera] can change
SUPPORTS,"Longitudinal circulation, on the other hand, comes about because the ocean has a higher specific heat capacity than land (and also thermal conductivity, allowing the heat to penetrate further beneath the surface ) and thereby absorbs and releases more heat, but the temperature changes less than land.","Surface temperatures can show short-term cooling when heat is exchanged between the atmosphere and the ocean, which has a much greater heat capacity than the air."
NOT_ENOUGH_INFO,"Solar irradiance has been measured directly by satellites, and indirect measurements are available beginning in the early 1600s.",Global Warming history completely coincides with the history of artificial satellites and the use of microwave frequencies from outer space.
NOT_ENOUGH_INFO,"Since the 1950s, droughts and heat waves have appeared simultaneously with increasing frequency.","Over the last decade, heatwaves are five times more likely than if there had been no global warming."
NOT_ENOUGH_INFO,"Much of the Northern Hemisphere showed significant cooling during the Little Ice Age (defined in the study from 1400 to 1700), but Labrador and isolated parts of the United States appeared to be approximately as warm as during the 1961–1990 period.",Medieval Warm Period was warmer than the climate warming today.
REFUTES,"He also stated that ""I believe it must have been in places, not a continuous rip"", but that the different openings must have extended along an area of around 300 feet, to account for the flooding in several compartments.",Around 1990 it became obvious the local tide-gauge did not agree - there was no evidence of 'sinking.'
NOT_ENOUGH_INFO,Natural gas is thus a more potent greenhouse gas than carbon dioxide due to the greater global-warming potential of methane.,Water vapor is the most powerful greenhouse gas
NOT_ENOUGH_INFO,"The country's coal industry employs about 500,000 people.",There are already more American jobs in the solar industry than in coal mining.
SUPPORTS,"National renewable energy markets are projected to continue to grow strongly in the coming decade and beyond, and some 120 countries have various policy targets for longer-term shares of renewable energy, including a 20% target of all electricity generated for the European Union by 2020.","[…]until we develop a practical, cost-competitive alternative to fossil fuels, it is unlikely that renewable energy will ever make up more than 15-20% of global energy requirements."
NOT_ENOUGH_INFO,"The effects of global warming or climate damage include far-reaching and long-lasting changes to the natural environment, to ecosystems and human societies caused directly or indirectly by human emissions of greenhouse gases.","The worsening of tidal flooding in American coastal communities is largely a consequence of greenhouse gases from human activity, and the problem will grow far worse in coming decades, scientists reported Monday."
NOT_ENOUGH_INFO,Part of the cooling trend seen by the satellites can be attributed to several years of cooler than normal temperatures and cooling caused by the eruption of the Mount Pinatubo volcano.,"“‘Those eruptions happened relatively early in our study period, which pushed down temperatures in the first part of the dataset, which caused the overall record to show an exaggerated warming trend,’ Christy said."
NOT_ENOUGH_INFO,"""A 40-y record reveals gradual Antarctic sea ice increases followed by decreases at rates far exceeding the rates seen in the Arctic"".","'Antarctic sea ice set a new record in October 2007, as photographs distributed by the National Oceanic and Atmospheric Administration showed penguins and other cold-weather creatures able to stand farther north on Southern Hemisphere sea ice than has ever been recorded."
NOT_ENOUGH_INFO,United States government assistance is the mainstay of the economy.,Policy makers who want to help the residents of the Marshall Islands today should look at improving the islands’ resilience
NOT_ENOUGH_INFO,Carbon dioxide (chemical formula CO 2) is a colorless gas with a density about 60% higher than that of dry air.,"“Unlike genuine pollutants, carbon dioxide (CO2) is an odorless, colorless gas."
NOT_ENOUGH_INFO,"Inland glaciers have had a generally negative mass balance, whereby during the 1990s, maritime glaciers showed a positive mass balance and advanced.","While the Greenland interior is in mass balance, the coastlines are losing ice."
NOT_ENOUGH_INFO,"In SI units, the Planck temperature is about 1.417×1032 kelvin (equivalently, degrees Celsius, since the difference is trivially small at this scale), or 2.55×1032 degrees Fahrenheit or Rankine.",It projects that temperatures are likely to be anything from 1.5 to 4.5 degrees Celsius (2.7 to 8.1 degrees Fahrenheit) warmer by the latter part of the century
NOT_ENOUGH_INFO,Estimates for providing clean water and sanitation for the whole population of all continents have been as high as US$200 billion.,"Natural climate solutions like ending deforestation and restoring degraded forests could, at the global level, create 80 million jobs, bring 1 billion people out of poverty and add US$ 2.3 trillion in productive growth."
NOT_ENOUGH_INFO,"Aside from the slowing and/or reversing of calcification, organisms may suffer other adverse effects, either indirectly through negative impacts on food resources, or directly as reproductive or physiological effects.",‘But even if an organism isn’t directly harmed by acidification it may be affected indirectly through changes in its habitat or changes in the food web.’
REFUTES,Mean sea-level rise is projected to continue (very high confidence).,Tuvalu sea level isn't rising
NOT_ENOUGH_INFO,"The report, issued on 18 February 2011, cleared the researchers and ""did not find any evidence that NOAA inappropriately manipulated data or failed to adhere to appropriate peer review procedures"".",The Review concluded that CRU's actions were normal and did not threaten the integrity of peer review.
NOT_ENOUGH_INFO,"Since the start of the 20th century, the global mean surface temperature of the Earth has increased by more than 0.7°C and the rate of warming has been largest in the last 30 years.",“So now we’re able to explain from natural factors how we’ve had the 20th Century warming.
NOT_ENOUGH_INFO,"The Intergovernmental Panel on Climate Change (IPCC) is an intergovernmental body of the United Nations that is dedicated to providing the world with objective, scientific information relevant to understanding the scientific basis of the risk of human-induced climate change, its natural, political, and economic impacts and risks, and possible response options.",Gov. Palin ... is somebody who actually doesn't believe that climate change is man-made.
NOT_ENOUGH_INFO,"Population density (in agriculture: standing stock and standing crop) is a measurement of population per unit area, or exceptionally unit volume; it is a quantity of type number density.","“Temperature, like viscosity and density, and of course phone numbers, is not something that can be meaningfully averaged. ‘"
NOT_ENOUGH_INFO,It includes the study of fossils to determine organisms' evolution and interactions with each other and their environments (their paleoecology).,"For that, we have to work on other types of marine organisms so that we clearly understand what took place in the sediment over geological time”"
NOT_ENOUGH_INFO,"Decades ago, they correctly predicted how much Earth's temperature would rise due to increasing atmospheric CO2.","Had he used the currently accepted value of approximately 3°C warming for a doubling of atmospheric CO2, Hansen would have correctly projected the ensuing global warming."
NOT_ENOUGH_INFO,"Scientific journals contain articles that have been peer reviewed, in an attempt to ensure that articles meet the journal's standards of quality, and scientific validity.","The error was incorrect citation, failing to mention the peer-reviewed papers where the data came from."
NOT_ENOUGH_INFO,"The current trajectory of global greenhouse gas emissions is not consistent with limiting global warming to below 1.5 or 2 °C, relative to pre-industrial levels.",The IPCC’s predicted equilibrium warming path bears no relation to the far lesser rate of “global warming” that has been observed in the 21st century to date.
NOT_ENOUGH_INFO,"Before the Industrial Revolution, naturally occurring amounts of greenhouse gases caused the air near the surface to be warmer by about 33 °C (59 °F) than it would be in their absence.","The warming is extremely rapid on the geologic time scale, and no other factor can explain it as well as human emissions of greenhouse gases."
NOT_ENOUGH_INFO,"An ice age is a long period of reduction in the temperature of the Earth's surface and atmosphere, resulting in the presence or expansion of continental and polar ice sheets and alpine glaciers.","It was the post war  industrialization that caused the rapid rise in global CO2 emissions,  but by 1945 when this began, the Earth was already in a cooling phase  that started around 1942 and continued until 1975."
SUPPORTS,"Fossil fuel prices generally are below their actual costs, or their ""efficient prices,"" when economic externalities, such as the costs of air pollution and global climate destruction, are taken into account.","When you account for all of the costs associated with burning coal and other fossil fuels, like air pollution and health effects, in reality they are significantly more expensive than most renewable energy sources."
SUPPORTS,"However, other research suggests that there has been little change in drought over the past 60 years.",Droughts and floods have not changed since weve been using fossil fuels
NOT_ENOUGH_INFO,The Phoenix Force is a force of incredible power.,"CO2 is not powerful in that sense, the only thing it does in the system is make the planet greener."
NOT_ENOUGH_INFO,"Although the most common measure of global warming is the increase in the near-surface atmospheric temperature, over 90% of the additional energy stored in the climate system over the last 50 years has warmed ocean water.","However, more direct comparisons between solar activity and global temperature finds that  as the sun grew hotter or cooler, Earth's climate followed it with a 10 year lag - presumably due to the dampening effect of the ocean."
NOT_ENOUGH_INFO,"The state's diverse geography ranges from the Pacific Coast in the west to the Sierra Nevada mountain range in the east, and from the redwood and Douglas fir forests in the northwest to the Mojave Desert in the southeast.","On the Pacific Coast, a climate pattern that had pushed billions of gallons of water toward Asia is now ending, so that in coming decades the sea is likely to rise quickly off states like Oregon and California."
NOT_ENOUGH_INFO,The Solar updraft tower (SUT) is a renewable-energy power plant for generating electricity from low temperature solar heat.,[subsidies for wind and solar] add to emissions because coal-fired elec­tricity needs to be on standby for when there is no wind or sunshine.
NOT_ENOUGH_INFO,The authors note that due to the high carbon to nitrogen ratio it is in the field's margins and interspersed woodlands that the majority of the food resources are to be found.,‘there will not be enough nitrogen available to sustain the high carbon uptake scenarios.’
SUPPORTS,"The IPCC First Assessment Report in 1990 noted evidence that Holocene climatic optimum around 5,000-6,000 years ago had been warmer than the present (at least in summer) and that in some areas there had been exceptional warmth during ""a shorter Medieval Warm Period (which may not have been global)"" about AD 950-1250, followed by a cooler period of the Little Ice Age which ended only in the middle to late nineteenth century.","""by the 2001 [IPCC] climate assessment...the Medieval Warm Period had been ingeniously wiped out."
NOT_ENOUGH_INFO,"Energy from the Sun heats this layer, and the surface below, causing expansion of the air.",Ocean and surface temperature measurements find the planet continues to accumulate heat.
NOT_ENOUGH_INFO,"""African Dust Linked To Hurricane Strength"".",Hurricanes aren't linked to global warming
NOT_ENOUGH_INFO,"According to the Bureau of Meteorology's 2011 Australian Climate Statement, Australia had lower than average temperatures in 2011 as a consequence of a La Niña weather pattern; however, ""the country's 10-year average continues to demonstrate the rising trend in temperatures, with 2002–2011 likely to rank in the top two warmest 10-year periods on record for Australia, at 0.52 °C (0.94 °F) above the long-term average"".","unadjusted data suggests that temperatures in Australia have only increased by 0.3 degrees over the past century, not the 1 degree usually claimed"
NOT_ENOUGH_INFO,"The action begins at ""9 am., Tuesday, 9/11/2001"" and continues for a harrowing week as her uncle attempts to silence her, applying precepts of Sharia law.","After the 9/11 terrorist attacks grounded commercial air traffic, ""there was a temperature drop while the airplanes weren't flying, for the week afterwards."""
SUPPORTS,"IPCC authors concluded ECS is very likely to be greater than 1.5 °C (2.7 °F) and likely to lie in the range 2 to 4.5 °C (4 to 8.1 °F), with a most likely value of about 3 °C (5 °F).","In fact, the authors go on to estimate climate sensitivity from their findings, calculate a value between 2.3 to 4.1°C."
NOT_ENOUGH_INFO,"Electrical energy is stored during times when production (especially from intermittent power plants such as renewable electricity sources such as wind power, tidal power, solar power) exceeds consumption, and returned to the grid when production falls below consumption.","“As soon as renewables were introduced into the grid, electric­ity prices increased and delivery became unreliable."
NOT_ENOUGH_INFO,"""AK Dem Sen. Begich Won't Say If He Wants Obama To Campaign For Him"".","Alaska Sen. Mark Begich ""is on record supporting a carbon tax, even pushing Harry Reid to make it a priority."""
NOT_ENOUGH_INFO,"The global temperature increase since the beginning of the industrial period (taken as 1750) is about 0.8 °C (1.4 °F), and the radiative forcing due to CO 2 and other long-lived greenhouse gases – mainly methane, nitrous oxide, and chlorofluorocarbons – emitted since that time is about 2.6 W/m2.",Elementary radiative-transfer calculations demonstrate that a natural surface global brightening amounting to ~1.9 Wm–2 over the 18-year period of study would be expected – using the IPCC’s own methodology – to have caused a transient warming of 1 K (1.8 F°).
NOT_ENOUGH_INFO,But recently scientists and scholars have challenged the legitimacy of this journalistic core value with regard to matters of great importance on which the overwhelming majority of the scientific community has reached a well-substantiated consensus view.,A recent essay in Scientific American argued that scientists “tend to underestimate the severity of threats and the rapidity with which they might unfold” and said one of the reasons was “the perceived need for consensus.”
REFUTES,"He also perceived global warming as a growing, man-made danger and likened it to the natural development of Venus into a hot, life-hostile planet through a kind of runaway greenhouse effect.",Venus is not hot because of a runaway greenhouse.
NOT_ENOUGH_INFO,"At higher temperatures, CO 2 has poor solubility in water, which means there is less CO 2 available for the photosynthetic reactions.",The idea that the much smaller carbon dioxide cycle is now controlling the water cycle is not very likely.
NOT_ENOUGH_INFO,"Less energy reaches the upper atmosphere, which is therefore cooler because of this absorption.",CO2 limits won't cool the planet.
SUPPORTS,"""The production of cellulosic ethanol represents not only a step toward true energy diversity for the country, but a very cost-effective alternative to fossil fuels.","[…]until we develop a practical, cost-competitive alternative to fossil fuels, it is unlikely that renewable energy will ever make up more than 15-20% of global energy requirements."
SUPPORTS,CO 2 absorbs and emits infrared radiation at wavelengths of 4.26 µm (asymmetric stretching vibrational mode) and 14.99 µm (bending vibrational mode) and consequently is a greenhouse gas that plays a significant role in influencing Earth's surface temperature through the greenhouse effect.,"The warming effect from more CO2 greatly outstrips the influence from changes in the Earth's orbit or solar activity, even if solar levels were to drop to Maunder Minimum levels."
NOT_ENOUGH_INFO,The impact of this negative feedback effect is included in global climate models summarized by the IPCC.,"""a [cloudcover] change in the Tropics could lead to a negative feedback in the global climate, with a feedback factor of about –1.1, which if correct, would more than cancel all the positive feedbacks in the more sensitive current climate models"" (Lindzen et al."
NOT_ENOUGH_INFO,"Also more than 2,000 people died in Karachi, Pakistan in June 2015 due to a severe heat wave with temperatures as high as 49 °C (120 °F).",Heat Waves are increasing at an alarming rate and heat kills.
NOT_ENOUGH_INFO,"Increases in atmospheric concentrations of CO 2 and other long-lived greenhouse gases such as methane, nitrous oxide and ozone have correspondingly strengthened their absorption and emission of infrared radiation, causing the rise in average global temperature since the mid-20th century.","Models are too sensitive to increases in carbon dioxide concentrations in the atmosphere, he said."
